0.017056, 0.033877, 0.050140, 0.065467, 0.079376, 0.091393, 0.101285, 0.109158, 0.115330, 0.120167, 0.123951, 0.126827, 0.128882, 0.130289, 0.131428, 0.132844, 0.134975, 0.137824, 0.141005, 0.144075, 0.146789, 0.149116, 0.151148, 0.152997, 0.154702, 0.156202, 0.157379, 0.158131, 0.158422, 0.158291, 0.157853, 0.157275, 0.156728, 0.156340, 0.156177, 0.156259, 0.156576, 0.157102, 0.157799, 0.158633, 0.159578, 0.160620, 0.161754, 0.162973, 0.164263, 0.165587, 0.166890, 0.168103, 0.169155, 0.169983, 0.170541, 0.170804, 0.170760, 0.170407, 0.169747, 0.168787, 0.167531, 0.165989, 0.164171, 0.162093, 0.159778, 0.157253, 0.154551, 0.151714, 0.148788, 0.145824, 0.142869, 0.139963, 0.137123, 0.134336, 0.131552, 0.128677, 0.125573, 0.122069, 0.117964, 0.113043, 0.107087, 0.099888, 0.091261, 0.081062, 0.069220, 0.055770, 0.040887, 0.024877, 0.008138, 0.008909, 0.025883, 0.042455, 0.058283, 0.072935, 0.085906, 0.096821, 0.105628, 0.112566, 0.117998, 0.122259, 0.125557, 0.127990, 0.129673, 0.130878
0.017294, 0.034544, 0.051338, 0.067046, 0.080952, 0.092574, 0.101845, 0.109025, 0.114525, 0.118722, 0.121849, 0.124046, 0.125509, 0.126641, 0.128037, 0.130196, 0.133160, 0.136539, 0.139871, 0.142889, 0.145556, 0.147977, 0.150279, 0.152503, 0.154568, 0.156319, 0.157613, 0.158373, 0.158612, 0.158441, 0.158049, 0.157647, 0.157395, 0.157381, 0.157633, 0.158136, 0.158850, 0.159723, 0.160710, 0.161781, 0.162920, 0.164127, 0.165400, 0.166730, 0.168091, 0.169431, 0.170684, 0.171781, 0.172661, 0.173281, 0.173617, 0.173659, 0.173409, 0.172872, 0.172056, 0.170969, 0.169618, 0.168016, 0.166179, 0.164128, 0.161890, 0.159497, 0.156990, 0.154414, 0.151819, 0.149252, 0.146750, 0.144329, 0.141972, 0.139627, 0.137200, 0.134557, 0.131530, 0.127926, 0.123538, 0.118159, 0.111591, 0.103657, 0.094218, 0.083195, 0.070599, 0.056549, 0.041270, 0.025053, 0.008201, 0.009010, 0.026322, 0.043400, 0.059717, 0.074566, 0.087315, 0.097694, 0.105826, 0.112076, 0.116857, 0.120474, 0.123098, 0.124876, 0.126100, 0.127290
0.017848, 0.035882, 0.053366, 0.069313, 0.082904, 0.093811, 0.102190, 0.108492, 0.113211, 0.116697, 0.119162, 0.120821, 0.122072, 0.123523, 0.125709, 0.128714, 0.132178, 0.135649, 0.138853, 0.141744, 0.144426, 0.147039, 0.149641, 0.152153, 0.154402, 0.156211, 0.157462, 0.158125, 0.158289, 0.158144, 0.157928, 0.157835, 0.157983, 0.158410, 0.159101, 0.160004, 0.161056, 0.162201, 0.163402, 0.164644, 0.165927, 0.167255, 0.168625, 0.170017, 0.171386, 0.172670, 0.173803, 0.174727, 0.175401, 0.175802, 0.175924, 0.175771, 0.175350, 0.174670, 0.173740, 0.172569, 0.171170, 0.169556, 0.167749, 0.165773, 0.163659, 0.161444, 0.159175, 0.156897, 0.154657, 0.152490, 0.150410, 0.148401, 0.146411, 0.144350, 0.142090, 0.139471, 0.136312, 0.132417, 0.127592, 0.121651, 0.114432, 0.105806, 0.095696, 0.084099, 0.071096, 0.056842, 0.041525, 0.025319, 0.008351, 0.009260, 0.027272, 0.045134, 0.061939, 0.076732, 0.088929, 0.098472, 0.105702, 0.111122, 0.115164, 0.118094, 0.120103, 0.121483, 0.122755, 0.124544
0.018803, 0.037839, 0.055888, 0.071719, 0.084613, 0.094521, 0.101884, 0.107310, 0.111298, 0.114170, 0.116186, 0.117727, 0.119368, 0.121628, 0.124616, 0.128031, 0.131489, 0.134752, 0.137763, 0.140610, 0.143431, 0.146298, 0.149145, 0.151799, 0.154065, 0.155786, 0.156891, 0.157428, 0.157573, 0.157577, 0.157665, 0.157983, 0.158588, 0.159464, 0.160555, 0.161784, 0.163084, 0.164415, 0.165759, 0.167119, 0.168503, 0.169914, 0.171335, 0.172729, 0.174039, 0.175202, 0.176164, 0.176885, 0.177346, 0.177542, 0.177478, 0.177164, 0.176611, 0.175827, 0.174823, 0.173610, 0.172202, 0.170617, 0.168877, 0.167012, 0.165054, 0.163047, 0.161036, 0.159063, 0.157163, 0.155349, 0.153607, 0.151889, 0.150111, 0.148155, 0.145873, 0.143096, 0.139643, 0.135334, 0.130001, 0.123495, 0.115704, 0.106563, 0.096068, 0.084277, 0.071296, 0.057231, 0.042134, 0.025975, 0.008676, 0.009723, 0.028776, 0.047465, 0.064486, 0.078830, 0.090134, 0.098639, 0.104917, 0.109542, 0.112914, 0.115303, 0.117009, 0.118524, 0.120441, 0.123098
0.020021, 0.039970, 0.058219, 0.073534, 0.085491, 0.094391, 0.100885, 0.105615, 0.109060, 0.111582, 0.113581, 0.115577, 0.118013, 0.120967, 0.124204, 0.127469, 0.130629, 0.133655, 0.136602, 0.139578, 0.142647, 0.145752, 0.148729, 0.151375, 0.153512, 0.155032, 0.155946, 0.156402, 0.156648, 0.156933, 0.157428, 0.158209, 0.159268, 0.160540, 0.161940, 0.163390, 0.164845, 0.166288, 0.167724, 0.169165, 0.170618, 0.172071, 0.173491, 0.174827, 0.176019, 0.177017, 0.177783, 0.178300, 0.178564, 0.178584, 0.178371, 0.177935, 0.177287, 0.176437, 0.175396, 0.174175, 0.172792, 0.171266, 0.169622, 0.167891, 0.166109, 0.164320, 0.162562, 0.160869, 0.159255, 0.157707, 0.156184, 0.154611, 0.152881, 0.150860, 0.148395, 0.145320, 0.141473, 0.136701, 0.130875, 0.123904, 0.115739, 0.106388, 0.095906, 0.084369, 0.071826, 0.058243, 0.043458, 0.027189, 0.009194, 0.010359, 0.030542, 0.049798, 0.066621, 0.080184, 0.090475, 0.098032, 0.103534, 0.107543, 0.110462, 0.112652, 0.114581, 0.116768, 0.119489, 0.122627
0.021162, 0.041640, 0.059669, 0.074278, 0.085418, 0.093614, 0.099546, 0.103836, 0.107010, 0.109577, 0.112056, 0.114793, 0.117767, 0.120757, 0.123658, 0.126524, 0.129429, 0.132416, 0.135532, 0.138794, 0.142130, 0.145377, 0.148335, 0.150818, 0.152698, 0.153955, 0.154714, 0.155208, 0.155694, 0.156368, 0.157323, 0.158558, 0.160004, 0.161567, 0.163161, 0.164736, 0.166273, 0.167783, 0.169281, 0.170778, 0.172268, 0.173720, 0.175086, 0.176312, 0.177348, 0.178161, 0.178735, 0.179068, 0.179169, 0.179050, 0.178725, 0.178203, 0.177495, 0.176612, 0.175565, 0.174368, 0.173038, 0.171596, 0.170068, 0.168486, 0.166888, 0.165308, 0.163778, 0.162311, 0.160900, 0.159508, 0.158070, 0.156492, 0.154656, 0.152425, 0.149650, 0.146187, 0.141902, 0.136687, 0.130471, 0.123232, 0.114995, 0.105824, 0.095785, 0.084899, 0.073086, 0.060105, 0.045529, 0.028843, 0.009808, 0.011004, 0.032054, 0.051435, 0.067737, 0.080494, 0.090014, 0.096945, 0.101948, 0.105593, 0.108385, 0.110844, 0.113435, 0.116318, 0.119325, 0.122267
0.021881, 0.042406, 0.060012, 0.074100, 0.084820, 0.092678, 0.098302, 0.102364, 0.105568, 0.108565, 0.111688, 0.114799, 0.117600, 0.120070, 0.122478, 0.125094, 0.128025, 0.131264, 0.134743, 0.138332, 0.141844, 0.145078, 0.147850, 0.150029, 0.151578, 0.152602, 0.153322, 0.153998, 0.154838, 0.155954, 0.157351, 0.158961, 0.160680, 0.162413, 0.164103, 0.165733, 0.167313, 0.168867, 0.170410, 0.171939, 0.173429, 0.174834, 0.176102, 0.177187, 0.178054, 0.178691, 0.179095, 0.179278, 0.179252, 0.179032, 0.178630, 0.178055, 0.177321, 0.176436, 0.175415, 0.174271, 0.173022, 0.171689, 0.170297, 0.168878, 0.167461, 0.166073, 0.164727, 0.163417, 0.162114, 0.160759, 0.159274, 0.157552, 0.155476, 0.152915, 0.149742, 0.145845, 0.141136, 0.135568, 0.129145, 0.121914, 0.113956, 0.105339, 0.096074, 0.086067, 0.075060, 0.062577, 0.047935, 0.030513, 0.010334, 0.011458, 0.032877, 0.052013, 0.067800, 0.080081, 0.089233, 0.095843, 0.100566, 0.104092, 0.107118, 0.110169, 0.113324, 0.116298, 0.118904, 0.121300
0.022059, 0.042363, 0.059703, 0.073636, 0.084225, 0.091871, 0.097244, 0.101232, 0.104740, 0.108261, 0.111631, 0.114425, 0.116578, 0.118496, 0.120683, 0.123416, 0.126707, 0.130408, 0.134292, 0.138112, 0.141641, 0.144692, 0.147137, 0.148934, 0.150176, 0.151078, 0.151902, 0.152873, 0.154117, 0.155651, 0.157405, 0.159270, 0.161138, 0.162942, 0.164663, 0.166312, 0.167918, 0.169502, 0.171070, 0.172599, 0.174050, 0.175371, 0.176515, 0.177450, 0.178161, 0.178646, 0.178916, 0.178985, 0.178869, 0.178582, 0.178136, 0.177544, 0.176818, 0.175970, 0.175012, 0.173958, 0.172824, 0.171631, 0.170400, 0.169155, 0.167917, 0.166697, 0.165488, 0.164262, 0.162971, 0.161543, 0.159888, 0.157901, 0.155472, 0.152495, 0.148876, 0.144550, 0.139494, 0.133736, 0.127348, 0.120427, 0.113045, 0.105213, 0.096836, 0.087678, 0.077304, 0.065020, 0.049985, 0.031691, 0.010620, 0.011618, 0.032964, 0.051818, 0.067397, 0.079553, 0.088538, 0.094899, 0.099431, 0.103069, 0.106564, 0.110058, 0.113167, 0.115599, 0.117562, 0.119566
0.021921, 0.042094, 0.059425, 0.073321, 0.083688, 0.090960, 0.096066, 0.100173, 0.104094, 0.107808, 0.110817, 0.112915, 0.114490, 0.116215, 0.118605, 0.121809, 0.125669, 0.129867, 0.134055, 0.137946, 0.141327, 0.144060, 0.146099, 0.147531, 0.148569, 0.149486, 0.150529, 0.151846, 0.153470, 0.155338, 0.157329, 0.159326, 0.161246, 0.163060, 0.164778, 0.166431, 0.168050, 0.169649, 0.171215, 0.172711, 0.174092, 0.175308, 0.176325, 0.177124, 0.177703, 0.178070, 0.178240, 0.178231, 0.178059, 0.177740, 0.177289, 0.176720, 0.176046, 0.175278, 0.174429, 0.173509, 0.172534, 0.171518, 0.170477, 0.169425, 0.168365, 0.167289, 0.166168, 0.164957, 0.163589, 0.161985, 0.160054, 0.157704, 0.154845, 0.151406, 0.147345, 0.142662, 0.137405, 0.131670, 0.125565, 0.119168, 0.112481, 0.105413, 0.097766, 0.089197, 0.079125, 0.066704, 0.051096, 0.032112, 0.010651, 0.011563, 0.032740, 0.051534, 0.067115, 0.079148, 0.087813, 0.093814, 0.098259, 0.102216, 0.106079, 0.109484, 0.112003, 0.113749, 0.115319, 0.117349
0.021828, 0.042037, 0.059342, 0.072940, 0.082747, 0.089498, 0.094502, 0.098924, 0.103060, 0.106472, 0.108811, 0.110316, 0.111684, 0.113641, 0.116577, 0.120450, 0.124907, 0.129497, 0.133831, 0.137632, 0.140728, 0.143057, 0.144692, 0.145848, 0.146814, 0.147867, 0.149190, 0.150844, 0.152777, 0.154866, 0.156979, 0.159016, 0.160930, 0.162721, 0.164422, 0.166071, 0.167691, 0.169283, 0.170821, 0.172262, 0.173557, 0.174668, 0.175570, 0.176257, 0.176734, 0.177015, 0.177119, 0.177065, 0.176874, 0.176563, 0.176149, 0.175649, 0.175075, 0.174439, 0.173748, 0.173014, 0.172245, 0.171448, 0.170629, 0.169784, 0.168898, 0.167938, 0.166856, 0.165589, 0.164061, 0.162192, 0.159901, 0.157120, 0.153795, 0.149905, 0.145470, 0.140561, 0.135287, 0.129766, 0.124078, 0.118217, 0.112093, 0.105541, 0.098321, 0.090028, 0.079976, 0.067259, 0.051214, 0.031978, 0.010575, 0.011494, 0.032657, 0.051486, 0.066916, 0.078495, 0.086569, 0.092233, 0.096832, 0.101130, 0.104956, 0.107817, 0.109652, 0.110985, 0.112585, 0.115031
0.021880, 0.042088, 0.059073, 0.071981, 0.081041, 0.087458, 0.092662, 0.097354, 0.101321, 0.104156, 0.105899, 0.107127, 0.108661, 0.111158, 0.114821, 0.119382, 0.124327, 0.129141, 0.133443, 0.136993, 0.139691, 0.141588, 0.142890, 0.143901, 0.144930, 0.146204, 0.147823, 0.149762, 0.151907, 0.154115, 0.156266, 0.158288, 0.160166, 0.161924, 0.163603, 0.165240, 0.166849, 0.168418, 0.169913, 0.171286, 0.172497, 0.173513, 0.174321, 0.174921, 0.175324, 0.175550, 0.175619, 0.175557, 0.175385, 0.175125, 0.174796, 0.174413, 0.173989, 0.173534, 0.173054, 0.172553, 0.172035, 0.171494, 0.170918, 0.170284, 0.169551, 0.168664, 0.167558, 0.166158, 0.164387, 0.162176, 0.159467, 0.156224, 0.152445, 0.148166, 0.143473, 0.138488, 0.133338, 0.128101, 0.122772, 0.117264, 0.111438, 0.105133, 0.098117, 0.089949, 0.079865, 0.067002, 0.050900, 0.031799, 0.010553, 0.011510, 0.032733, 0.051420, 0.066322, 0.077123, 0.084616, 0.090249, 0.095166, 0.099538, 0.102944, 0.105166, 0.106543, 0.107828, 0.109807, 0.112919
0.021932, 0.041900, 0.058213, 0.070267, 0.078801, 0.085275, 0.090772, 0.095446, 0.098977, 0.101249, 0.102628, 0.103884, 0.105861, 0.109072, 0.113477, 0.118599, 0.123827, 0.128641, 0.132700, 0.135840, 0.138073, 0.139586, 0.140684, 0.141701, 0.142905, 0.144445, 0.146336, 0.148488, 0.150760, 0.153012, 0.155149, 0.157130, 0.158963, 0.160686, 0.162343, 0.163965, 0.165556, 0.167092, 0.168536, 0.169842, 0.170975, 0.171911, 0.172643, 0.173179, 0.173535, 0.173736, 0.173806, 0.173774, 0.173664, 0.173500, 0.173300, 0.173082, 0.172855, 0.172628, 0.172404, 0.172179, 0.171943, 0.171675, 0.171340, 0.170888, 0.170256, 0.169371, 0.168154, 0.166531, 0.164436, 0.161819, 0.158656, 0.154956, 0.150771, 0.146197, 0.141365, 0.136410, 0.131416, 0.126389, 0.121252, 0.115891, 0.110189, 0.104039, 0.097235, 0.089275, 0.079338, 0.066626, 0.050743, 0.031822, 0.010594, 0.011554, 0.032712, 0.050931, 0.065009, 0.075065, 0.082341, 0.088229, 0.093325, 0.097441, 0.100300, 0.102029, 0.103232, 0.104771, 0.107360, 0.111232
0.021794, 0.041221, 0.056717, 0.068142, 0.076584, 0.083312, 0.088908, 0.093307, 0.096353, 0.098208, 0.099471, 0.101022, 0.103633, 0.107583, 0.112584, 0.118015, 0.123238, 0.127780, 0.131385, 0.134010, 0.135806, 0.137063, 0.138120, 0.139275, 0.140726, 0.142535, 0.144652, 0.146947, 0.149278, 0.151526, 0.153622, 0.155551, 0.157339, 0.159031, 0.160671, 0.162277, 0.163845, 0.165344, 0.166734, 0.167973, 0.169034, 0.169901, 0.170575, 0.171069, 0.171406, 0.171614, 0.171723, 0.171761, 0.171757, 0.171733, 0.171710, 0.171702, 0.171720, 0.171765, 0.171834, 0.171910, 0.171965, 0.171953, 0.171814, 0.171475, 0.170852, 0.169862, 0.168428, 0.166484, 0.163986, 0.160915, 0.157287, 0.153160, 0.148638, 0.143861, 0.138971, 0.134068, 0.129176, 0.124247, 0.119190, 0.113916, 0.108373, 0.102517, 0.096110, 0.088528, 0.078895, 0.066441, 0.050746, 0.031889, 0.010613, 0.011524, 0.032344, 0.049835, 0.063130, 0.072823, 0.080245, 0.086363, 0.091360, 0.095058, 0.097434, 0.098880, 0.100179, 0.102210, 0.105522, 0.110084
